,FOLIO,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
398,42994152,1.0,0.0,0.0,0.0,0.0,0.0,0.0
399,25,1.0,64.47,10.31,0.0,0.0,74.78,74.78
400,41424164,1.0,64.47,10.31,0.0,0.0,74.78,74.78
401,113152,1.0,3800.0,608.0,0.0,0.0,4408.0,4408.0
402,,1.0,3800.0,608.0,0.0,0.0,4408.0,4408.0
403,11444,1.0,125.0,20.0,0.0,0.0,145.0,145.0
404,20677,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
405,114,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
406,70543,1.0,4792.0,766.72,0.0,0.0,5558.72,5558.72
407,2075,1.0,250.0,0.0,0.0,0.0,250.0,250.0
408,MAT_1533_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
409,6581033,1.0,891.0,0.0,0.0,0.0,891.0,891.0
410,44506,1.0,210.0,33.6,0.0,0.0,243.6,243.6
411,7418,1.0,424.63,65.76,0.0,0.0,490.39,490.39
412,41447742,1.0,154.06,24.65,0.0,0.0,178.71,178.71
413,1992,1.0,2940.0,470.4,0.0,0.0,3410.4,3410.4
414,70595,1.0,1204.5,192.72,0.0,0.0,1397.22,1397.22
415,4607300,1.0,0.0,0.0,0.0,0.0,0.0,0.0
416,3941,1.0,2147.2,343.55,0.0,0.0,2490.75,2490.75
417,5908,1.0,1553.57,248.57,0.0,0.0,1739.9999999999998,1740.0
418,2372,1.0,0.0,0.0,0.0,0.0,0.0,0.0
419,000052118355,1.0,0.0,0.0,0.0,0.0,0.0,0.0
420,979,1.0,4310.34,689.66,0.0,0.0,5000.0,5000.0
421,17857,1.0,337.78,54.05,0.0,0.0,391.83,391.83
422,3931,1.0,0.0,0.0,0.0,0.0,0.0,0.0
423,41464854,1.0,100.55,16.09,0.0,0.0,116.64,116.64
424,26330,1.0,5850.0,936.0,0.0,0.0,6786.0,6786.0
425,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
426,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2053,1.0,7957.46,1273.19,0.0,0.0,9230.65,9230.65
428,4431,1.0,7957.46,1273.19,0.0,0.0,9230.65,9230.65
429,70622,1.0,435.0,69.6,0.0,0.0,504.6,504.6
430,5574,1.0,10000.0,0.0,0.0,0.0,0.0,1250.12
431,9878425,1.0,0.0,0.0,0.0,0.0,0.0,1250.12
432,3945,1.0,1166.8,186.69,0.0,0.0,1353.49,1353.49
433,3715,1.0,5119.48,819.12,0.0,0.0,5938.599999999999,5938.6
434,85470,1.0,8409.2,1345.47,0.0,0.0,9754.67,9754.67
435,85475,1.0,9586.69,284.77,0.0,0.0,10545.36,10545.36
436,2973,1.0,9586.69,284.77,0.0,0.0,10545.36,10545.36
437,4519,1.0,1779.85,284.77,0.0,0.0,2064.62,2064.62
438,5813,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
439,4117,1.0,1397.33,0.0,0.0,0.0,1397.33,1397.33
440,6602216,1.0,1397.33,0.0,0.0,0.0,1397.33,1397.33
441,6602238,1.0,789.0,0.0,0.0,0.0,789.0,789.0
442,5502963932,1.0,8000.0,1280.0,0.0,0.0,9280.0,9280.0
443,440,1.0,8000.0,1280.0,0.0,0.0,9280.0,9280.0
444,441,1.0,84.0,13.44,0.0,0.0,97.44,97.44
445,44582,1.0,1828.0,292.48,0.0,0.0,2120.48,2120.48
446,103753,1.0,2984.72,477.56,0.0,0.0,3462.2799999999997,3462.28
447,41494636,1.0,148.22,23.72,0.0,0.0,171.94,171.94
448,658,1.0,0.0,0.0,0.0,0.0,0.0,0.0
449,33624,1.0,0.0,0.0,0.0,0.0,0.0,0.0
450,3947,1.0,291.0,46.56,0.0,0.0,337.56,337.56
451,1275,1.0,0.0,0.0,0.0,0.0,0.0,0.0
452,3883969,1.0,0.0,0.0,0.0,0.0,0.0,2728.65
453,128314,1.0,3462.93,554.07,0.0,0.0,4017.0,4017.0
454,202101-E2341533107-15022021-303085,1.0,8561.54,0.0,0.0,0.0,8561.54,8561.54
455,2821,1.0,0.0,0.0,0.0,0.0,0.0,0.0
456,70396,1.0,1120.0,179.2,0.0,0.0,1299.2,1299.2
457,26352,1.0,1120.0,179.2,0.0,0.0,1299.2,1299.2
458,26356,1.0,7892.9,1262.86,0.0,0.0,9155.76,9155.76
459,2158,1.0,7892.9,1262.86,0.0,0.0,9155.76,9155.76
460,2159,1.0,5122.6,819.62,0.0,0.0,5942.22,5942.22
461,548320,1.0,185.0,0.0,0.0,0.0,185.0,185.0
462,19306,1.0,0.0,0.0,0.0,0.0,0.0,0.0
463,41530571,1.0,560.94,89.75,0.0,0.0,650.69,650.69
464,9910117,1.0,0.0,0.0,0.0,0.0,0.0,722.7
465,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
466,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
467,4239,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,4240,1.0,0.0,0.0,0.0,0.0,0.0,0.0
469,3950,1.0,1920.06,307.21,0.0,0.0,2227.27,2227.27
470,4428,1.0,2605.44,416.87,0.0,0.0,3022.31,3022.31
471,85713,1.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2502,1.0,0.0,0.0,0.0,0.0,0.0,0.0
473,298,1.0,0.0,0.0,0.0,0.0,0.0,0.0
474,984,1.0,0.0,0.0,0.0,0.0,0.0,0.0
475,70405,1.0,83.06,13.29,0.0,0.0,96.35,96.35
476,41539016,1.0,83.06,13.29,0.0,0.0,96.35,96.35
477,,1.0,4900.0,784.0,0.0,0.0,5684.0,5684.0
478,692,1.0,-1060.0,-169.6,0.0,0.0,-1229.6,-1229.6
479,38137,1.0,1060.0,169.6,0.0,0.0,1229.6,1229.6
480,,1.0,343.96,55.03,0.0,0.0,398.99,398.99
481,2196,1.0,2258.55,361.37,0.0,0.0,2619.92,2619.92
482,2208,1.0,1336.95,213.91,0.0,0.0,1550.8600000000001,1550.86
483,162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
484,36196307,1.0,114.49,18.32,0.0,0.0,129.67000000000002,129.67
485,000005400891,1.0,120.0,19.2,0.0,0.0,139.2,139.2
486,2383,1.0,0.0,0.0,0.0,0.0,0.0,0.0
487,85865,1.0,5960.44,953.67,0.0,0.0,6914.11,6914.11
488,3497,1.0,9978.78,326.4,0.0,0.0,11575.380000000001,2366.4
489,1772,1.0,2040.0,326.4,0.0,0.0,2366.4,2366.4
490,4266,1.0,0.0,0.0,0.0,0.0,0.0,0.0
491,385,1.0,6660.0,1065.6,0.0,0.0,6349.200000000001,6349.2
492,35,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
493,271,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
494,41575321,1.0,243.59,38.97,0.0,0.0,282.56,282.56
495,077525,1.0,1448.55,231.77,0.0,0.0,1680.32,1680.32
496,11527,1.0,660.0,105.6,0.0,0.0,765.6,765.6
497,697169,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
498,3958,1.0,5288.5,846.16,0.0,0.0,6134.66,6134.66
499,85902,1.0,1099.78,175.96,0.0,0.0,1275.74,1275.74
500,70431,1.0,9000.0,168.0,0.0,0.0,10440.0,10440.0
501,4039,1.0,1050.0,168.0,0.0,0.0,1218.0,1218.0
502,41639922,1.0,637.5,102.0,0.0,0.0,739.5,739.5
503,712,1.0,1892.94,302.86,0.0,0.0,2195.8,2195.8
504,,1.0,1892.94,302.86,0.0,0.0,2195.8,2195.8
505,118,1.0,3879.31,620.69,0.0,0.0,4500.0,4500.0
506,2332,1.0,2038.52,326.16,0.0,0.0,2364.68,2364.68
507,70877,1.0,0.0,0.0,0.0,0.0,0.0,0.0
508,3665111,1.0,0.0,0.0,0.0,0.0,0.0,0.0
509,8811090280022099,1.0,2252.2,0.0,0.0,0.0,2252.2,2252.2
510,8811090280022099,1.0,0.0,0.0,0.0,0.0,0.0,0.0
511,3003,1.0,9213.15,0.0,0.0,0.0,10134.46,10134.46
512,4125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
513,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0
514,457,1.0,8000.0,1280.0,0.0,0.0,9280.0,9280.0
515,436,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
516,5601,1.0,500.0,80.0,0.0,0.0,580.0,580.0
517,44815,1.0,5490.0,878.4,0.0,0.0,6368.4,6368.4
518,104105,1.0,1790.45,286.47,0.0,0.0,2076.92,2076.92
519,204830,1.0,748.04,119.69,0.0,0.0,867.73,867.73
520,41653495,1.0,375.65,60.11,0.0,0.0,435.76,435.76
521,671,1.0,2470.0,395.2,0.0,0.0,2865.2,2865.2
522,70894,1.0,2470.0,395.2,0.0,0.0,2865.2,2865.2
523,36267501,1.0,0.0,0.0,0.0,0.0,0.0,0.0
524,929,1.0,0.0,0.0,0.0,0.0,0.0,0.0
525,2872,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
526,107,1.0,0.0,0.0,0.0,0.0,0.0,0.0
527,4183524,1.0,894.0,0.0,0.0,0.0,894.0,894.0
528,4183527,1.0,285.0,0.0,0.0,0.0,285.0,285.0
529,26,1.0,517.26,82.76,0.0,0.0,600.02,600.02
530,41672993,1.0,517.26,82.76,0.0,0.0,600.02,600.02
531,000002401,1.0,4080.48,22.07,0.0,0.0,4102.55,4102.55
532,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
533,,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
534,,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
535,,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
536,123,1.0,10000.0,180.93,0.0,0.0,1311.72,1311.72
537,86170,1.0,1130.79,180.93,0.0,0.0,1311.72,1311.72
538,3891720,1.0,0.0,0.0,0.0,0.0,0.0,1146.8
539,3891721,1.0,0.0,0.0,0.0,0.0,0.0,722.0
540,2086,1.0,3600.0,576.0,0.0,0.0,4176.0,4176.0
541,760560,1.0,74.0,0.0,0.0,0.0,74.0,74.0
542,8018,1.0,753.31,116.75,0.0,0.0,870.06,870.06
543,0001010100750847116902,1.0,490.0,78.4,0.0,0.0,568.4,568.4
544,0001010100752163714102,1.0,330.0,52.8,0.0,0.0,382.8,382.8
545,4476,1.0,0.0,0.0,0.0,0.0,0.0,0.0
546,4485,1.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0161500681,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
548,33855,1.0,0.0,0.0,0.0,0.0,0.0,0.0
549,5502981075,1.0,3966.0,634.56,0.0,0.0,4600.5599999999995,4600.56
550,1736,1.0,9999.99,0.0,0.0,0.0,9533.32,9533.32
551,2873,1.0,0.0,0.0,0.0,0.0,0.0,0.0
552,44885,1.0,5306.62,849.06,0.0,0.0,6155.68,6155.68
553,3975,1.0,0.0,0.0,0.0,0.0,0.0,0.0
554,19524,1.0,0.0,0.0,0.0,0.0,0.0,0.0
555,41730228,1.0,124.73,19.96,0.0,0.0,144.69,144.69
556,26446,1.0,815.02,130.4,0.0,0.0,945.42,945.42
557,1345,1.0,2200.0,352.0,0.0,0.0,2552.0,2552.0
558,132215,1.0,0.0,0.0,0.0,0.0,0.0,0.0
559,3650,1.0,661.5,105.84,0.0,0.0,767.34,767.34
560,3966,1.0,955.82,152.94,0.0,0.0,1108.76,1108.76
561,3967,1.0,363.0,58.08,0.0,0.0,421.08,421.08
562,2057,1.0,0.0,0.0,0.0,0.0,0.0,0.0
563,223410,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
564,223411,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
565,2382,1.0,537.59,86.01,0.0,0.0,623.6,623.6
566,86333,1.0,3466.5,554.64,0.0,0.0,4021.14,4021.14
567,1154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
568,22021020028311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,41746243,1.0,160.56,25.69,0.0,0.0,186.25,186.25
570,26460,1.0,874.5,139.92,0.0,0.0,1014.42,1014.42
571,48867073,1.0,2155.17,0.0,0.0,0.0,2500.0,2500.0
572,122,1.0,2155.17,344.83,0.0,0.0,2500.0,2500.0
573,71050,1.0,2613.6,418.18,0.0,0.0,3031.7799999999997,3031.78
574,4309,1.0,0.0,0.0,0.0,0.0,0.0,0.0
575,4310,1.0,0.0,0.0,0.0,0.0,0.0,0.0
576,4311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
577,3973,1.0,2169.0,347.04,0.0,0.0,2516.04,2516.04
578,116442,1.0,0.0,0.0,0.0,0.0,0.0,0.0
579,116443,1.0,0.0,0.0,0.0,0.0,0.0,0.0
580,4455,1.0,4309.5,689.52,0.0,0.0,4999.02,4999.02
581,86426,1.0,84.48,13.52,0.0,0.0,98.0,98.0
582,2050406,1.0,84.48,13.52,0.0,0.0,98.0,98.0
583,17477,1.0,343.97,55.03,0.0,0.0,399.0,399.0
584,14200551,1.0,140.04,22.41,0.0,0.0,162.45,162.45
585,5502985172,1.0,1800.18,288.03,0.0,0.0,2088.21,2088.21
586,420210201898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587,420210201898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
588,41803465,1.0,121.0,19.36,0.0,0.0,140.36,140.36
589,2562,1.0,656.51,105.04,0.0,0.0,761.55,761.55
590,127432,1.0,3350.54,536.09,0.0,0.0,3886.63,3886.63
591,715632,1.0,360.0,57.6,0.0,0.0,417.6,417.6
592,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0
593,3035,1.0,0.0,0.0,0.0,0.0,0.0,1377.05
594,3897844,1.0,0.0,0.0,0.0,0.0,0.0,1377.05
595,3897850,1.0,0.0,0.0,0.0,0.0,0.0,1803.7
596,6557,1.0,5969.6,955.14,0.0,0.0,6924.740000000001,6924.74
597,169013,1.0,5969.6,955.14,0.0,0.0,6924.740000000001,6924.74
598,169014,1.0,5969.6,955.14,0.0,0.0,6924.740000000001,6924.74
599,4136,1.0,2794.99,447.2,0.0,0.0,3242.1899999999996,3242.19
600,48231,1.0,2794.99,447.2,0.0,0.0,3242.1899999999996,3242.19
601,517,1.0,6707.0,1073.12,0.0,0.0,7780.12,7780.12
602,477,1.0,300.0,48.0,0.0,0.0,348.0,348.0
603,2857,1.0,1599.2,255.87,0.0,0.0,1855.0700000000002,1855.07
604,2878,1.0,0.0,0.0,0.0,0.0,0.0,0.0
605,70483,1.0,3160.0,505.6,0.0,0.0,3665.6,3665.6
606,8371,1.0,3160.0,505.6,0.0,0.0,3665.6,3665.6
607,104408,1.0,2645.78,423.32,0.0,0.0,3069.1000000000004,3069.1
608,22664,1.0,335.76,53.72,0.0,0.0,389.48,389.48
609,41839735,1.0,108.78,17.4,0.0,0.0,126.18,126.18
610,563,1.0,2133.0,341.28,0.0,0.0,2474.2799999999997,2474.28
611,077652,1.0,2133.0,341.28,0.0,0.0,2474.2799999999997,2474.28
612,38317,1.0,444.0,71.04,0.0,0.0,515.04,515.04
613,685,1.0,74.57,11.93,0.0,0.0,86.5,86.5
614,2481,1.0,74.57,11.93,0.0,0.0,86.5,86.5
615,86653,1.0,4111.05,657.77,0.0,0.0,4768.82,4768.82
616,86655,1.0,4111.05,657.77,0.0,0.0,4768.82,4768.82
617,86656,1.0,1887.5,302.0,0.0,0.0,2189.5,2189.5
618,86657,1.0,5920.5,947.28,0.0,0.0,6867.78,6867.78
619,2096,1.0,3750.0,600.0,0.0,0.0,4350.0,4350.0
620,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
621,439,1.0,2458.8,393.41,0.0,0.0,2852.21,2852.21
622,440,1.0,2619.9,419.18,0.0,0.0,3039.08,3039.08
623,441,1.0,1980.0,316.8,0.0,0.0,2296.8,2296.8
624,41862581,1.0,83.1,13.3,0.0,0.0,96.39999999999999,96.4
625,6713,1.0,216.43,34.63,0.0,0.0,251.06,251.06
626,,1.0,473.28000000000003,75.73,0.0,0.0,549.01,549.01
627,,1.0,2264.0800000000004,362.25,0.0,0.0,2626.3300000000004,2626.33
628,43,1.0,616.2,98.59,0.0,0.0,677.82,677.82
629,908,1.0,2950.0,472.0,0.0,0.0,3422.0,3422.0
630,981270,1.0,148.0,0.0,0.0,0.0,148.0,148.0
631,0002338232,1.0,179.21,28.67,0.0,0.0,207.88,207.88
632,1675,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0
633,1676,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0
634,723209,1.0,338.0,54.08,0.0,0.0,392.08,392.08
635,2092,1.0,250.0,0.0,0.0,0.0,250.0,250.0
636,3987,1.0,594.0,95.04,0.0,0.0,689.04,689.04
637,1288,1.0,0.0,0.0,0.0,0.0,0.0,0.0
638,388,1.0,6660.0,1065.6,0.0,0.0,6349.200000000001,6349.2
639,41903121,1.0,286.63,45.86,0.0,0.0,332.49,332.49
640,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
641,264,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,181,1.0,0.0,0.0,0.0,0.0,0.0,0.0
643,MAT_1568_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
644,169054,1.0,2245.0,359.2,0.0,0.0,2604.2,2604.2
645,423,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
646,315,1.0,0.0,0.0,0.0,0.0,0.0,0.0
647,133,1.0,0.0,0.0,0.0,0.0,0.0,0.0
648,41926240,1.0,71.73,11.48,0.0,0.0,83.21000000000001,83.21
649,4515,1.0,0.0,0.0,0.0,0.0,0.0,0.0
650,18311970,1.0,1207.46,193.19,0.0,0.0,1400.65,1400.65
651,31673987,1.0,0.0,0.0,0.0,0.0,0.0,0.0
652,4001,1.0,1492.0,238.72,0.0,0.0,1730.72,1730.72
653,86941,1.0,8649.03,30.07,0.0,0.0,10032.87,10032.87
654,5952388,1.0,187.93,30.07,0.0,0.0,218.0,218.0
655,2859022,1.0,31.03,4.97,0.0,0.0,36.0,36.0
656,,1.0,237.93,38.07,0.0,0.0,276.0,276.0
657,70542,1.0,3000.0,480.0,0.0,0.0,3480.0,3480.0
658,166347,1.0,0.0,0.0,0.0,0.0,0.0,106.5
659,18458410,1.0,137.76,22.04,0.0,0.0,159.79999999999998,159.8
660,18458422,1.0,89.22,14.28,0.0,0.0,103.5,103.5
661,41966149,1.0,91.3,14.61,0.0,0.0,105.91,105.91
662,1322,1.0,0.0,0.0,0.0,0.0,0.0,0.0
663,1323,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664,1336,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665,512,1.0,0.0,0.0,0.0,0.0,0.0,0.0
666,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
667,2821,1.0,45.0,7.2,0.0,0.0,52.2,52.2
668,4477,1.0,3177.3,508.37,0.0,0.0,3685.67,3685.67
669,4478,1.0,2159.0,345.44,0.0,0.0,2504.44,2504.44
670,3059,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
671,5887,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
672,4146,1.0,8154.0,1304.64,0.0,0.0,9458.64,9458.64
673,442,1.0,8154.0,1304.64,0.0,0.0,9458.64,9458.64
674,14597,1.0,384.75,61.56,0.0,0.0,446.31,446.31
675,,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
676,281,1.0,950.0,152.0,0.0,0.0,1102.0,1102.0
677,104712,1.0,2531.22,405.0,0.0,0.0,2936.22,2936.22
678,42017629,1.0,157.58,25.21,0.0,0.0,182.79000000000002,182.79
679,26560,1.0,6200.0,992.0,0.0,0.0,7192.0,7192.0
680,,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
681,,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
682,1101918,1.0,4657.77,745.24,0.0,0.0,5403.01,5403.01
683,71357,1.0,360.0,57.6,0.0,0.0,417.6,417.6
684,4006,1.0,2672.24,427.56,0.0,0.0,3099.7999999999997,3099.8
685,23796,1.0,937.62,150.02,0.0,0.0,1087.64,1087.64
686,12035501,1.0,395.92,63.35,0.0,0.0,459.27000000000004,459.27
687,1261081,1.0,0.0,68.16,0.0,0.0,0.0,0.0
688,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0
689,509,1.0,9600.0,0.0,0.0,0.0,11136.0,11136.0
690,2912,1.0,0.0,0.0,0.0,0.0,0.0,0.0
691,27,1.0,228.49,36.56,0.0,0.0,265.05,265.05
692,42023279,1.0,228.49,36.56,0.0,0.0,265.05,265.05
693,2311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
694,,1.0,216.14000000000001,34.58,0.0,0.0,250.72000000000003,250.72
695,44,1.0,8113.39,1298.14,0.0,0.0,9411.53,9411.53
696,4532,1.0,8113.39,1298.14,0.0,0.0,9411.53,9411.53
697,87198,1.0,0.0,0.0,0.0,0.0,0.0,1291.05
698,3905177,1.0,0.0,0.0,0.0,0.0,0.0,1291.05
699,3905180,1.0,0.0,0.0,0.0,0.0,0.0,3341.45
700,195420,1.0,111.0,0.0,0.0,0.0,111.0,111.0
701,19471,1.0,173.06,26.94,0.0,0.0,200.0,200.0
702,000052879497,1.0,4722.12,699.57,0.0,0.0,5421.69,5421.69
703,43068195,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704,42072467,1.0,189.99,30.4,0.0,0.0,220.39000000000001,220.39
705,710,1.0,176.0,28.16,0.0,0.0,204.16,204.16
706,71401,1.0,176.0,28.16,0.0,0.0,204.16,204.16
707,1754,1.0,3080.0,492.8,0.0,0.0,3572.8,3572.8
708,1295,1.0,0.0,0.0,0.0,0.0,0.0,0.0
709,415,1.0,450.0,72.0,0.0,0.0,522.0,522.0
710,2773,1.0,70.34,11.25,0.0,0.0,81.59,81.59
711,2441,1.0,0.0,0.0,0.0,0.0,0.0,0.0
712,3909075,1.0,0.0,0.0,0.0,0.0,0.0,4118.3
713,56983,1.0,1400.28,129.47,0.0,0.0,1529.75,1529.75
714,169105,1.0,9388.0,440.0,0.0,0.0,10890.08,10890.08
715,512,1.0,2750.0,440.0,0.0,0.0,3190.0,3190.0
716,281,1.0,4099.0,655.84,0.0,0.0,4754.84,4754.84
717,19849,1.0,0.0,0.0,0.0,0.0,0.0,0.0
718,42103763,1.0,312.11,49.94,0.0,0.0,362.05,362.05
719,077823,1.0,2456.7,393.07,0.0,0.0,2849.77,2849.77
720,077827,1.0,2753.55,440.57,0.0,0.0,3194.1200000000003,3194.12
721,3722,1.0,114.49,18.32,0.0,0.0,129.67000000000002,129.67
722,71446,1.0,114.49,18.32,0.0,0.0,129.67000000000002,129.67
723,71476,1.0,114.49,18.32,0.0,0.0,129.67000000000002,129.67
724,36657383,1.0,114.49,18.32,0.0,0.0,129.67000000000002,129.67
725,1679,1.0,3546.0,567.36,0.0,0.0,4113.36,4113.36
726,1680,1.0,3546.0,567.36,0.0,0.0,4113.36,4113.36
727,4771,1.0,3546.0,567.36,0.0,0.0,4113.36,4113.36
728,857985,1.0,86.52,13.48,0.0,0.0,100.0,100.0
729,3089,1.0,0.0,0.0,0.0,0.0,0.0,-291.75
730,862125,1.0,0.0,0.0,0.0,0.0,0.0,-291.75
731,862128,1.0,0.0,0.0,0.0,0.0,0.0,-349.0
732,4157,1.0,0.0,0.0,0.0,0.0,0.0,0.0
733,158,1.0,0.0,0.0,0.0,0.0,0.0,0.0
734,159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
735,2900,1.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2905,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
737,45454,1.0,736.0,117.76,0.0,0.0,853.76,853.76
738,4036,1.0,0.0,0.0,0.0,0.0,0.0,0.0
739,18481183,1.0,662.93,106.07,0.0,0.0,769.0,769.0
740,8737,1.0,259.56,40.44,0.0,0.0,300.0,300.0
741,8739,1.0,259.56,40.44,0.0,0.0,300.0,300.0
742,8746,1.0,341.75,53.25,0.0,0.0,395.0,395.0
743,104996,1.0,1836.45,293.83,0.0,0.0,2130.28,2130.28
744,81703,1.0,1055.3,168.85,0.0,0.0,1224.1499999999999,1224.15
745,42114000,1.0,90.68,14.51,0.0,0.0,105.19000000000001,105.19
746,26639,1.0,1464.0,234.24,0.0,0.0,1698.24,1698.24
747,1522,1.0,0.0,0.0,0.0,0.0,0.0,0.0
748,450,1.0,0.0,0.0,0.0,0.0,0.0,0.0
749,90106836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
750,11791,1.0,410.0,65.6,0.0,0.0,475.6,475.6
751,712,1.0,255.26,40.84,0.0,0.0,286.82000000000005,286.82
752,2631010,1.0,255.26,40.84,0.0,0.0,286.82000000000005,286.82
753,36682233,1.0,0.0,0.0,0.0,0.0,0.0,0.0
754,2825,1.0,439.4,70.3,0.0,0.0,509.7,509.7
755,2553,1.0,0.0,0.0,0.0,0.0,0.0,0.0
756,6883297,1.0,968.0,0.0,0.0,0.0,968.0,968.0
757,1449,1.0,6206.909999999999,993.1,0.0,0.0,7200.009999999999,7200.01
758,42144065,1.0,573.42,91.74,0.0,0.0,665.16,665.16
759,,1.0,5100.0,816.0,0.0,0.0,5916.0,5916.0
760,11809,1.0,2691.0,430.56,0.0,0.0,3121.56,3121.56
761,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
762,406630,1.0,111.0,0.0,0.0,0.0,111.0,111.0
763,288,1.0,2096.0,335.36,0.0,0.0,2431.36,2431.36
764,,1.0,343.96,55.03,0.0,0.0,398.99,398.99
765,2881,1.0,4707.21,188.29,0.0,0.0,4895.5,4895.5
766,169146,1.0,4085.81,653.73,0.0,0.0,4739.54,4739.54
767,457245,1.0,259.57,40.43,0.0,0.0,300.0,300.0
768,389,1.0,6660.0,1065.6,0.0,0.0,6349.200000000001,6349.2
769,42204192,1.0,98.08,15.69,0.0,0.0,113.77,113.77
770,71618,1.0,0.0,0.0,0.0,0.0,0.0,0.0
771,4379,1.0,0.0,0.0,0.0,0.0,0.0,0.0
772,4380,1.0,0.0,0.0,0.0,0.0,0.0,0.0
773,4795,1.0,3092.0,494.72,0.0,0.0,3586.7200000000003,3586.72
774,4798,1.0,3840.0,614.4,0.0,0.0,4454.4,4454.4
775,000005431355,1.0,120.0,19.2,0.0,0.0,139.2,139.2
776,4520,1.0,2269.5,363.12,0.0,0.0,2632.62,2632.62
777,4620,1.0,627.65,100.42,0.0,0.0,728.0699999999999,728.07
778,45563,1.0,565.0,90.4,0.0,0.0,655.4,655.4
779,2843,1.0,474.14,75.86,0.0,0.0,550.0,550.0
780,4074,1.0,898.0,143.68,0.0,0.0,1041.68,1041.68
781,42242744,1.0,4.43,0.71,0.0,0.0,5.14,5.14
782,,1.0,1833.2,293.3,0.0,0.0,2126.5,2126.5
783,76,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
784,753979,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
785,4029,1.0,9657.22,0.0,0.0,0.0,11202.39,11202.39
786,3104,1.0,0.0,0.0,0.0,0.0,0.0,3601.58
787,3915379,1.0,0.0,0.0,0.0,0.0,0.0,3601.58
788,4167,1.0,2500.0,0.0,0.0,0.0,2900.0,2900.0
789,202102-E2341533107-17032021-327301,1.0,2500.0,0.0,0.0,0.0,2900.0,2900.0
790,36,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
791,45629,1.0,1440.0,230.4,0.0,0.0,1670.4,1670.4
792,70621,1.0,8133.0,1301.28,0.0,0.0,9434.28,9434.28
793,42249439,1.0,260.01,41.6,0.0,0.0,301.61,301.61
794,13106,1.0,1056.0,168.96,0.0,0.0,1224.96,1224.96
795,717133,1.0,1610.29,257.64,0.0,0.0,1867.9299999999998,1867.93
